"","X","iso3c","question","yes_no","year_enforcement","year_panel","pfri_level","n_question","n_enforced","pfri_pct","pfr_subindex"
"6506",6506,"NIC","Ques_19",0,2000,2008,0,20,5,0.25,"PF"
"6507",6507,"NIC","Ques_19",0,2000,2009,0,20,5,0.25,"PF"
"6508",6508,"NIC","Ques_19",0,2000,2010,0,20,5,0.25,"PF"
"6509",6509,"NIC","Ques_19",0,2000,2011,0,20,5,0.25,"PF"
"6510",6510,"NIC","Ques_19",0,2000,2014,0,20,5,0.25,"PF"
"6511",6511,"NIC","Ques_19",0,2000,2015,0,20,5,0.25,"PF"
"6512",6512,"NIC","Ques_19",0,2000,2016,0,20,5,0.25,"PF"
"6513",6513,"NIC","Ques_23",1,2000,1925,0,20,0,0,"PF"
"6514",6514,"NIC","Ques_23",1,2000,1965,0,20,0,0,"PF"
"6515",6515,"NIC","Ques_23",1,2000,1983,0,20,0,0,"PF"
"6516",6516,"NIC","Ques_23",1,2000,1986,0,20,0,0,"PF"
"6517",6517,"NIC","Ques_23",1,2000,1991,0,20,0,0,"PF"
"6518",6518,"NIC","Ques_23",1,2000,1992,0,20,0,0,"PF"
"6519",6519,"NIC","Ques_23",1,2000,1996,0,20,0,0,"PF"
"6520",6520,"NIC","Ques_23",1,2000,1998,0,20,0,0,"PF"
"6521",6521,"NIC","Ques_23",1,2000,2000,1,20,5,0.25,"PF"
"6522",6522,"NIC","Ques_23",1,2000,2002,1,20,5,0.25,"PF"
"6523",6523,"NIC","Ques_23",1,2000,2003,1,20,5,0.25,"PF"
"6524",6524,"NIC","Ques_23",1,2000,2004,1,20,5,0.25,"PF"
"6525",6525,"NIC","Ques_23",1,2000,2005,1,20,5,0.25,"PF"
"6526",6526,"NIC","Ques_23",1,2000,2006,1,20,5,0.25,"PF"
"6527",6527,"NIC","Ques_23",1,2000,2007,1,20,5,0.25,"PF"
"6528",6528,"NIC","Ques_23",1,2000,2008,1,20,5,0.25,"PF"
"6529",6529,"NIC","Ques_23",1,2000,2009,1,20,5,0.25,"PF"
"6530",6530,"NIC","Ques_23",1,2000,2010,1,20,5,0.25,"PF"
"6531",6531,"NIC","Ques_23",1,2000,2011,1,20,5,0.25,"PF"
"6532",6532,"NIC","Ques_23",1,2000,2014,1,20,5,0.25,"PF"
"6533",6533,"NIC","Ques_23",1,2000,2015,1,20,5,0.25,"PF"
"6534",6534,"NIC","Ques_23",1,2000,2016,1,20,5,0.25,"PF"
"6535",6535,"NIC","Ques_25",1,2000,1925,0,20,0,0,"PF"
"6536",6536,"NIC","Ques_25",1,2000,1965,0,20,0,0,"PF"
"6537",6537,"NIC","Ques_25",1,2000,1983,0,20,0,0,"PF"
"6538",6538,"NIC","Ques_25",1,2000,1986,0,20,0,0,"PF"
