"","X","iso3c","question","yes_no","year_enforcement","year_panel","pfri_level","n_question","n_enforced","pfri_pct","pfr_subindex","n_question_sub","n_enforced_sub","pfri_pct_sub"
"8568",8568,"SLV","Ques_36",0,2011,2002,0,26,2,0.0769230769230769,"OS",7,0,0
"8569",8569,"SLV","Ques_36",0,2011,2003,0,26,2,0.0769230769230769,"OS",7,0,0
"8570",8570,"SLV","Ques_36",0,2011,2004,0,26,2,0.0769230769230769,"OS",7,0,0
"8571",8571,"SLV","Ques_36",0,2011,2005,0,26,2,0.0769230769230769,"OS",7,0,0
"8572",8572,"SLV","Ques_36",0,2011,2006,0,26,2,0.0769230769230769,"OS",7,0,0
"8573",8573,"SLV","Ques_36",0,2011,2007,0,26,2,0.0769230769230769,"OS",7,0,0
"8574",8574,"SLV","Ques_36",0,2011,2008,0,26,2,0.0769230769230769,"OS",7,0,0
"8575",8575,"SLV","Ques_36",0,2011,2009,0,26,4,0.153846153846154,"OS",7,1,0.142857142857143
"8576",8576,"SLV","Ques_36",0,2011,2010,0,26,4,0.153846153846154,"OS",7,1,0.142857142857143
"8577",8577,"SLV","Ques_36",0,2011,2011,0,26,4,0.153846153846154,"OS",7,1,0.142857142857143
"8578",8578,"SLV","Ques_36",0,2011,2014,0,26,4,0.153846153846154,"OS",7,1,0.142857142857143
"8579",8579,"SLV","Ques_36",0,2011,2015,0,26,4,0.153846153846154,"OS",7,1,0.142857142857143
"8580",8580,"SLV","Ques_36",0,2011,2016,0,26,4,0.153846153846154,"OS",7,1,0.142857142857143
"8581",8581,"SLV","Ques_37",0,2011,1925,0,26,0,0,"OS",7,0,0
"8582",8582,"SLV","Ques_37",0,2011,1965,0,26,0,0,"OS",7,0,0
"8583",8583,"SLV","Ques_37",0,2011,1983,0,26,0,0,"OS",7,0,0
"8584",8584,"SLV","Ques_37",0,2011,1986,0,26,0,0,"OS",7,0,0
"8585",8585,"SLV","Ques_37",0,2011,1991,0,26,1,0.0384615384615385,"OS",7,0,0
"8586",8586,"SLV","Ques_37",0,2011,1992,0,26,1,0.0384615384615385,"OS",7,0,0
"8587",8587,"SLV","Ques_37",0,2011,1996,0,26,2,0.0769230769230769,"OS",7,0,0
"8588",8588,"SLV","Ques_37",0,2011,1998,0,26,2,0.0769230769230769,"OS",7,0,0
"8589",8589,"SLV","Ques_37",0,2011,2000,0,26,2,0.0769230769230769,"OS",7,0,0
"8590",8590,"SLV","Ques_37",0,2011,2002,0,26,2,0.0769230769230769,"OS",7,0,0
"8591",8591,"SLV","Ques_37",0,2011,2003,0,26,2,0.0769230769230769,"OS",7,0,0
"8592",8592,"SLV","Ques_37",0,2011,2004,0,26,2,0.0769230769230769,"OS",7,0,0
"8593",8593,"SLV","Ques_37",0,2011,2005,0,26,2,0.0769230769230769,"OS",7,0,0
"8594",8594,"SLV","Ques_37",0,2011,2006,0,26,2,0.0769230769230769,"OS",7,0,0
"8595",8595,"SLV","Ques_37",0,2011,2007,0,26,2,0.0769230769230769,"OS",7,0,0
"8596",8596,"SLV","Ques_37",0,2011,2008,0,26,2,0.0769230769230769,"OS",7,0,0
"8597",8597,"SLV","Ques_37",0,2011,2009,0,26,4,0.153846153846154,"OS",7,1,0.142857142857143
"8598",8598,"SLV","Ques_37",0,2011,2010,0,26,4,0.153846153846154,"OS",7,1,0.142857142857143
"8599",8599,"SLV","Ques_37",0,2011,2011,0,26,4,0.153846153846154,"OS",7,1,0.142857142857143
"8600",8600,"SLV","Ques_37",0,2011,2014,0,26,4,0.153846153846154,"OS",7,1,0.142857142857143
"8601",8601,"SLV","Ques_37",0,2011,2015,0,26,4,0.153846153846154,"OS",7,1,0.142857142857143
"8602",8602,"SLV","Ques_37",0,2011,2016,0,26,4,0.153846153846154,"OS",7,1,0.142857142857143
"8603",8603,"SLV","Ques_38",0,2011,1925,0,26,0,0,"OS",7,0,0
"8604",8604,"SLV","Ques_38",0,2011,1965,0,26,0,0,"OS",7,0,0
"8605",8605,"SLV","Ques_38",0,2011,1983,0,26,0,0,"OS",7,0,0
"8606",8606,"SLV","Ques_38",0,2011,1986,0,26,0,0,"OS",7,0,0
"8607",8607,"SLV","Ques_38",0,2011,1991,0,26,1,0.0384615384615385,"OS",7,0,0
"8608",8608,"SLV","Ques_38",0,2011,1992,0,26,1,0.0384615384615385,"OS",7,0,0
"8609",8609,"SLV","Ques_38",0,2011,1996,0,26,2,0.0769230769230769,"OS",7,0,0
"8610",8610,"SLV","Ques_38",0,2011,1998,0,26,2,0.0769230769230769,"OS",7,0,0
"8611",8611,"SLV","Ques_38",0,2011,2000,0,26,2,0.0769230769230769,"OS",7,0,0
"8612",8612,"SLV","Ques_38",0,2011,2002,0,26,2,0.0769230769230769,"OS",7,0,0
"8613",8613,"SLV","Ques_38",0,2011,2003,0,26,2,0.0769230769230769,"OS",7,0,0
"8614",8614,"SLV","Ques_38",0,2011,2004,0,26,2,0.0769230769230769,"OS",7,0,0
"8615",8615,"SLV","Ques_38",0,2011,2005,0,26,2,0.0769230769230769,"OS",7,0,0
"8616",8616,"SLV","Ques_38",0,2011,2006,0,26,2,0.0769230769230769,"OS",7,0,0
"8617",8617,"SLV","Ques_38",0,2011,2007,0,26,2,0.0769230769230769,"OS",7,0,0
"8618",8618,"SLV","Ques_38",0,2011,2008,0,26,2,0.0769230769230769,"OS",7,0,0
"8619",8619,"SLV","Ques_38",0,2011,2009,0,26,4,0.153846153846154,"OS",7,1,0.142857142857143
"8620",8620,"SLV","Ques_38",0,2011,2010,0,26,4,0.153846153846154,"OS",7,1,0.142857142857143
"8621",8621,"SLV","Ques_38",0,2011,2011,0,26,4,0.153846153846154,"OS",7,1,0.142857142857143
"8622",8622,"SLV","Ques_38",0,2011,2014,0,26,4,0.153846153846154,"OS",7,1,0.142857142857143
"8623",8623,"SLV","Ques_38",0,2011,2015,0,26,4,0.153846153846154,"OS",7,1,0.142857142857143
"8624",8624,"SLV","Ques_38",0,2011,2016,0,26,4,0.153846153846154,"OS",7,1,0.142857142857143
"8625",8625,"SLV","Ques_39",0,2011,1925,0,26,0,0,"OS",7,0,0
"8626",8626,"SLV","Ques_39",0,2011,1965,0,26,0,0,"OS",7,0,0
"8627",8627,"SLV","Ques_39",0,2011,1983,0,26,0,0,"OS",7,0,0
"8628",8628,"SLV","Ques_39",0,2011,1986,0,26,0,0,"OS",7,0,0
"8629",8629,"SLV","Ques_39",0,2011,1991,0,26,1,0.0384615384615385,"OS",7,0,0
"8630",8630,"SLV","Ques_39",0,2011,1992,0,26,1,0.0384615384615385,"OS",7,0,0
"8631",8631,"SLV","Ques_39",0,2011,1996,0,26,2,0.0769230769230769,"OS",7,0,0
"8632",8632,"SLV","Ques_39",0,2011,1998,0,26,2,0.0769230769230769,"OS",7,0,0
"8633",8633,"SLV","Ques_39",0,2011,2000,0,26,2,0.0769230769230769,"OS",7,0,0
"8634",8634,"SLV","Ques_39",0,2011,2002,0,26,2,0.0769230769230769,"OS",7,0,0
"8635",8635,"SLV","Ques_39",0,2011,2003,0,26,2,0.0769230769230769,"OS",7,0,0
"8636",8636,"SLV","Ques_39",0,2011,2004,0,26,2,0.0769230769230769,"OS",7,0,0
"8637",8637,"SLV","Ques_39",0,2011,2005,0,26,2,0.0769230769230769,"OS",7,0,0
"8638",8638,"SLV","Ques_39",0,2011,2006,0,26,2,0.0769230769230769,"OS",7,0,0
"8639",8639,"SLV","Ques_39",0,2011,2007,0,26,2,0.0769230769230769,"OS",7,0,0
"8640",8640,"SLV","Ques_39",0,2011,2008,0,26,2,0.0769230769230769,"OS",7,0,0
"8641",8641,"SLV","Ques_39",0,2011,2009,0,26,4,0.153846153846154,"OS",7,1,0.142857142857143
"8642",8642,"SLV","Ques_39",0,2011,2010,0,26,4,0.153846153846154,"OS",7,1,0.142857142857143
"8643",8643,"SLV","Ques_39",0,2011,2011,0,26,4,0.153846153846154,"OS",7,1,0.142857142857143
"8644",8644,"SLV","Ques_39",0,2011,2014,0,26,4,0.153846153846154,"OS",7,1,0.142857142857143
"8645",8645,"SLV","Ques_39",0,2011,2015,0,26,4,0.153846153846154,"OS",7,1,0.142857142857143
"8646",8646,"SLV","Ques_39",0,2011,2016,0,26,4,0.153846153846154,"OS",7,1,0.142857142857143
"8647",8647,"SLV","Ques_4",0,2011,1925,0,26,0,0,"PI",13,0,0
"8648",8648,"SLV","Ques_4",0,2011,1965,0,26,0,0,"PI",13,0,0
"8649",8649,"SLV","Ques_4",0,2011,1983,0,26,0,0,"PI",13,0,0
"8650",8650,"SLV","Ques_4",0,2011,1986,0,26,0,0,"PI",13,0,0
"8651",8651,"SLV","Ques_4",0,2011,1991,0,26,1,0.0384615384615385,"PI",13,0,0
"8652",8652,"SLV","Ques_4",0,2011,1992,0,26,1,0.0384615384615385,"PI",13,0,0
"8653",8653,"SLV","Ques_4",0,2011,1996,0,26,2,0.0769230769230769,"PI",13,0,0
"8654",8654,"SLV","Ques_4",0,2011,1998,0,26,2,0.0769230769230769,"PI",13,0,0
"8655",8655,"SLV","Ques_4",0,2011,2000,0,26,2,0.0769230769230769,"PI",13,0,0
"8656",8656,"SLV","Ques_4",0,2011,2002,0,26,2,0.0769230769230769,"PI",13,0,0
"8657",8657,"SLV","Ques_4",0,2011,2003,0,26,2,0.0769230769230769,"PI",13,0,0
"8658",8658,"SLV","Ques_4",0,2011,2004,0,26,2,0.0769230769230769,"PI",13,0,0
"8659",8659,"SLV","Ques_4",0,2011,2005,0,26,2,0.0769230769230769,"PI",13,0,0
"8660",8660,"SLV","Ques_4",0,2011,2006,0,26,2,0.0769230769230769,"PI",13,0,0
"8661",8661,"SLV","Ques_4",0,2011,2007,0,26,2,0.0769230769230769,"PI",13,0,0
"8662",8662,"SLV","Ques_4",0,2011,2008,0,26,2,0.0769230769230769,"PI",13,0,0
"8663",8663,"SLV","Ques_4",0,2011,2009,0,26,4,0.153846153846154,"PI",13,0,0
"8664",8664,"SLV","Ques_4",0,2011,2010,0,26,4,0.153846153846154,"PI",13,0,0
"8665",8665,"SLV","Ques_4",0,2011,2011,0,26,4,0.153846153846154,"PI",13,0,0
"8666",8666,"SLV","Ques_4",0,2011,2014,0,26,4,0.153846153846154,"PI",13,0,0
"8667",8667,"SLV","Ques_4",0,2011,2015,0,26,4,0.153846153846154,"PI",13,0,0
"8668",8668,"SLV","Ques_4",0,2011,2016,0,26,4,0.153846153846154,"PI",13,0,0
"8669",8669,"SLV","Ques_41",0,2011,1925,0,26,0,0,"OS",7,0,0
"8670",8670,"SLV","Ques_41",0,2011,1965,0,26,0,0,"OS",7,0,0
"8671",8671,"SLV","Ques_41",0,2011,1983,0,26,0,0,"OS",7,0,0
"8672",8672,"SLV","Ques_41",0,2011,1986,0,26,0,0,"OS",7,0,0
"8673",8673,"SLV","Ques_41",0,2011,1991,0,26,1,0.0384615384615385,"OS",7,0,0
"8674",8674,"SLV","Ques_41",0,2011,1992,0,26,1,0.0384615384615385,"OS",7,0,0
"8675",8675,"SLV","Ques_41",0,2011,1996,0,26,2,0.0769230769230769,"OS",7,0,0
"8676",8676,"SLV","Ques_41",0,2011,1998,0,26,2,0.0769230769230769,"OS",7,0,0
"8677",8677,"SLV","Ques_41",0,2011,2000,0,26,2,0.0769230769230769,"OS",7,0,0
"8678",8678,"SLV","Ques_41",0,2011,2002,0,26,2,0.0769230769230769,"OS",7,0,0
"8679",8679,"SLV","Ques_41",0,2011,2003,0,26,2,0.0769230769230769,"OS",7,0,0
"8680",8680,"SLV","Ques_41",0,2011,2004,0,26,2,0.0769230769230769,"OS",7,0,0
"8681",8681,"SLV","Ques_41",0,2011,2005,0,26,2,0.0769230769230769,"OS",7,0,0
"8682",8682,"SLV","Ques_41",0,2011,2006,0,26,2,0.0769230769230769,"OS",7,0,0
"8683",8683,"SLV","Ques_41",0,2011,2007,0,26,2,0.0769230769230769,"OS",7,0,0
"8684",8684,"SLV","Ques_41",0,2011,2008,0,26,2,0.0769230769230769,"OS",7,0,0
"8685",8685,"SLV","Ques_41",0,2011,2009,0,26,4,0.153846153846154,"OS",7,1,0.142857142857143
"8686",8686,"SLV","Ques_41",0,2011,2010,0,26,4,0.153846153846154,"OS",7,1,0.142857142857143
"8687",8687,"SLV","Ques_41",0,2011,2011,0,26,4,0.153846153846154,"OS",7,1,0.142857142857143
"8688",8688,"SLV","Ques_41",0,2011,2014,0,26,4,0.153846153846154,"OS",7,1,0.142857142857143
"8689",8689,"SLV","Ques_41",0,2011,2015,0,26,4,0.153846153846154,"OS",7,1,0.142857142857143
"8690",8690,"SLV","Ques_41",0,2011,2016,0,26,4,0.153846153846154,"OS",7,1,0.142857142857143
"8691",8691,"SLV","Ques_43",1,2009,1925,0,26,0,0,"OS",7,0,0
"8692",8692,"SLV","Ques_43",1,2009,1965,0,26,0,0,"OS",7,0,0
"8693",8693,"SLV","Ques_43",1,2009,1983,0,26,0,0,"OS",7,0,0
"8694",8694,"SLV","Ques_43",1,2009,1986,0,26,0,0,"OS",7,0,0
"8695",8695,"SLV","Ques_43",1,2009,1991,0,26,1,0.0384615384615385,"OS",7,0,0
"8696",8696,"SLV","Ques_43",1,2009,1992,0,26,1,0.0384615384615385,"OS",7,0,0
"8697",8697,"SLV","Ques_43",1,2009,1996,0,26,2,0.0769230769230769,"OS",7,0,0
"8698",8698,"SLV","Ques_43",1,2009,1998,0,26,2,0.0769230769230769,"OS",7,0,0
"8699",8699,"SLV","Ques_43",1,2009,2000,0,26,2,0.0769230769230769,"OS",7,0,0
"8700",8700,"SLV","Ques_43",1,2009,2002,0,26,2,0.0769230769230769,"OS",7,0,0
"8701",8701,"SLV","Ques_43",1,2009,2003,0,26,2,0.0769230769230769,"OS",7,0,0
"8702",8702,"SLV","Ques_43",1,2009,2004,0,26,2,0.0769230769230769,"OS",7,0,0
"8703",8703,"SLV","Ques_43",1,2009,2005,0,26,2,0.0769230769230769,"OS",7,0,0
"8704",8704,"SLV","Ques_43",1,2009,2006,0,26,2,0.0769230769230769,"OS",7,0,0
"8705",8705,"SLV","Ques_43",1,2009,2007,0,26,2,0.0769230769230769,"OS",7,0,0
"8706",8706,"SLV","Ques_43",1,2009,2008,0,26,2,0.0769230769230769,"OS",7,0,0
"8707",8707,"SLV","Ques_43",1,2009,2009,1,26,4,0.153846153846154,"OS",7,1,0.142857142857143
"8708",8708,"SLV","Ques_43",1,2009,2010,1,26,4,0.153846153846154,"OS",7,1,0.142857142857143
"8709",8709,"SLV","Ques_43",1,2009,2011,1,26,4,0.153846153846154,"OS",7,1,0.142857142857143
"8710",8710,"SLV","Ques_43",1,2009,2014,1,26,4,0.153846153846154,"OS",7,1,0.142857142857143
"8711",8711,"SLV","Ques_43",1,2009,2015,1,26,4,0.153846153846154,"OS",7,1,0.142857142857143
"8712",8712,"SLV","Ques_43",1,2009,2016,1,26,4,0.153846153846154,"OS",7,1,0.142857142857143
"8713",8713,"SLV","Ques_5",0,2011,1925,0,26,0,0,"PI",13,0,0
"8714",8714,"SLV","Ques_5",0,2011,1965,0,26,0,0,"PI",13,0,0
"8715",8715,"SLV","Ques_5",0,2011,1983,0,26,0,0,"PI",13,0,0
"8716",8716,"SLV","Ques_5",0,2011,1986,0,26,0,0,"PI",13,0,0
"8717",8717,"SLV","Ques_5",0,2011,1991,0,26,1,0.0384615384615385,"PI",13,0,0
"8718",8718,"SLV","Ques_5",0,2011,1992,0,26,1,0.0384615384615385,"PI",13,0,0
"8719",8719,"SLV","Ques_5",0,2011,1996,0,26,2,0.0769230769230769,"PI",13,0,0
"8720",8720,"SLV","Ques_5",0,2011,1998,0,26,2,0.0769230769230769,"PI",13,0,0
"8721",8721,"SLV","Ques_5",0,2011,2000,0,26,2,0.0769230769230769,"PI",13,0,0
"8722",8722,"SLV","Ques_5",0,2011,2002,0,26,2,0.0769230769230769,"PI",13,0,0
"8723",8723,"SLV","Ques_5",0,2011,2003,0,26,2,0.0769230769230769,"PI",13,0,0
"8724",8724,"SLV","Ques_5",0,2011,2004,0,26,2,0.0769230769230769,"PI",13,0,0
"8725",8725,"SLV","Ques_5",0,2011,2005,0,26,2,0.0769230769230769,"PI",13,0,0
"8726",8726,"SLV","Ques_5",0,2011,2006,0,26,2,0.0769230769230769,"PI",13,0,0
"8727",8727,"SLV","Ques_5",0,2011,2007,0,26,2,0.0769230769230769,"PI",13,0,0
"8728",8728,"SLV","Ques_5",0,2011,2008,0,26,2,0.0769230769230769,"PI",13,0,0
"8729",8729,"SLV","Ques_5",0,2011,2009,0,26,4,0.153846153846154,"PI",13,0,0
"8730",8730,"SLV","Ques_5",0,2011,2010,0,26,4,0.153846153846154,"PI",13,0,0
"8731",8731,"SLV","Ques_5",0,2011,2011,0,26,4,0.153846153846154,"PI",13,0,0
"8732",8732,"SLV","Ques_5",0,2011,2014,0,26,4,0.153846153846154,"PI",13,0,0
"8733",8733,"SLV","Ques_5",0,2011,2015,0,26,4,0.153846153846154,"PI",13,0,0
"8734",8734,"SLV","Ques_5",0,2011,2016,0,26,4,0.153846153846154,"PI",13,0,0
"8735",8735,"SLV","Ques_6",0,2011,1925,0,26,0,0,"PI",13,0,0
"8736",8736,"SLV","Ques_6",0,2011,1965,0,26,0,0,"PI",13,0,0
"8737",8737,"SLV","Ques_6",0,2011,1983,0,26,0,0,"PI",13,0,0
"8738",8738,"SLV","Ques_6",0,2011,1986,0,26,0,0,"PI",13,0,0
"8739",8739,"SLV","Ques_6",0,2011,1991,0,26,1,0.0384615384615385,"PI",13,0,0
"8740",8740,"SLV","Ques_6",0,2011,1992,0,26,1,0.0384615384615385,"PI",13,0,0
"8741",8741,"SLV","Ques_6",0,2011,1996,0,26,2,0.0769230769230769,"PI",13,0,0
"8742",8742,"SLV","Ques_6",0,2011,1998,0,26,2,0.0769230769230769,"PI",13,0,0
"8743",8743,"SLV","Ques_6",0,2011,2000,0,26,2,0.0769230769230769,"PI",13,0,0
"8744",8744,"SLV","Ques_6",0,2011,2002,0,26,2,0.0769230769230769,"PI",13,0,0
"8745",8745,"SLV","Ques_6",0,2011,2003,0,26,2,0.0769230769230769,"PI",13,0,0
"8746",8746,"SLV","Ques_6",0,2011,2004,0,26,2,0.0769230769230769,"PI",13,0,0
"8747",8747,"SLV","Ques_6",0,2011,2005,0,26,2,0.0769230769230769,"PI",13,0,0
"8748",8748,"SLV","Ques_6",0,2011,2006,0,26,2,0.0769230769230769,"PI",13,0,0
"8749",8749,"SLV","Ques_6",0,2011,2007,0,26,2,0.0769230769230769,"PI",13,0,0
"8750",8750,"SLV","Ques_6",0,2011,2008,0,26,2,0.0769230769230769,"PI",13,0,0
"8751",8751,"SLV","Ques_6",0,2011,2009,0,26,4,0.153846153846154,"PI",13,0,0
"8752",8752,"SLV","Ques_6",0,2011,2010,0,26,4,0.153846153846154,"PI",13,0,0
"8753",8753,"SLV","Ques_6",0,2011,2011,0,26,4,0.153846153846154,"PI",13,0,0
"8754",8754,"SLV","Ques_6",0,2011,2014,0,26,4,0.153846153846154,"PI",13,0,0
"8755",8755,"SLV","Ques_6",0,2011,2015,0,26,4,0.153846153846154,"PI",13,0,0
"8756",8756,"SLV","Ques_6",0,2011,2016,0,26,4,0.153846153846154,"PI",13,0,0
"8757",8757,"SLV","Ques_7",0,2011,1925,0,26,0,0,"PI",13,0,0
"8758",8758,"SLV","Ques_7",0,2011,1965,0,26,0,0,"PI",13,0,0
"8759",8759,"SLV","Ques_7",0,2011,1983,0,26,0,0,"PI",13,0,0
"8760",8760,"SLV","Ques_7",0,2011,1986,0,26,0,0,"PI",13,0,0
"8761",8761,"SLV","Ques_7",0,2011,1991,0,26,1,0.0384615384615385,"PI",13,0,0
"8762",8762,"SLV","Ques_7",0,2011,1992,0,26,1,0.0384615384615385,"PI",13,0,0
"8763",8763,"SLV","Ques_7",0,2011,1996,0,26,2,0.0769230769230769,"PI",13,0,0
"8764",8764,"SLV","Ques_7",0,2011,1998,0,26,2,0.0769230769230769,"PI",13,0,0
"8765",8765,"SLV","Ques_7",0,2011,2000,0,26,2,0.0769230769230769,"PI",13,0,0
"8766",8766,"SLV","Ques_7",0,2011,2002,0,26,2,0.0769230769230769,"PI",13,0,0
"8767",8767,"SLV","Ques_7",0,2011,2003,0,26,2,0.0769230769230769,"PI",13,0,0
"8768",8768,"SLV","Ques_7",0,2011,2004,0,26,2,0.0769230769230769,"PI",13,0,0
"8769",8769,"SLV","Ques_7",0,2011,2005,0,26,2,0.0769230769230769,"PI",13,0,0
"8770",8770,"SLV","Ques_7",0,2011,2006,0,26,2,0.0769230769230769,"PI",13,0,0
"8771",8771,"SLV","Ques_7",0,2011,2007,0,26,2,0.0769230769230769,"PI",13,0,0
"8772",8772,"SLV","Ques_7",0,2011,2008,0,26,2,0.0769230769230769,"PI",13,0,0
"8773",8773,"SLV","Ques_7",0,2011,2009,0,26,4,0.153846153846154,"PI",13,0,0
"8774",8774,"SLV","Ques_7",0,2011,2010,0,26,4,0.153846153846154,"PI",13,0,0
"8775",8775,"SLV","Ques_7",0,2011,2011,0,26,4,0.153846153846154,"PI",13,0,0
"8776",8776,"SLV","Ques_7",0,2011,2014,0,26,4,0.153846153846154,"PI",13,0,0
"8777",8777,"SLV","Ques_7",0,2011,2015,0,26,4,0.153846153846154,"PI",13,0,0
"8778",8778,"SLV","Ques_7",0,2011,2016,0,26,4,0.153846153846154,"PI",13,0,0
"8779",8779,"SLV","Ques_8",0,2011,1925,0,26,0,0,"PI",13,0,0
"8780",8780,"SLV","Ques_8",0,2011,1965,0,26,0,0,"PI",13,0,0
"8781",8781,"SLV","Ques_8",0,2011,1983,0,26,0,0,"PI",13,0,0
"8782",8782,"SLV","Ques_8",0,2011,1986,0,26,0,0,"PI",13,0,0
"8783",8783,"SLV","Ques_8",0,2011,1991,0,26,1,0.0384615384615385,"PI",13,0,0
"8784",8784,"SLV","Ques_8",0,2011,1992,0,26,1,0.0384615384615385,"PI",13,0,0
"8785",8785,"SLV","Ques_8",0,2011,1996,0,26,2,0.0769230769230769,"PI",13,0,0
"8786",8786,"SLV","Ques_8",0,2011,1998,0,26,2,0.0769230769230769,"PI",13,0,0
"8787",8787,"SLV","Ques_8",0,2011,2000,0,26,2,0.0769230769230769,"PI",13,0,0
"8788",8788,"SLV","Ques_8",0,2011,2002,0,26,2,0.0769230769230769,"PI",13,0,0
"8789",8789,"SLV","Ques_8",0,2011,2003,0,26,2,0.0769230769230769,"PI",13,0,0
"8790",8790,"SLV","Ques_8",0,2011,2004,0,26,2,0.0769230769230769,"PI",13,0,0
"8791",8791,"SLV","Ques_8",0,2011,2005,0,26,2,0.0769230769230769,"PI",13,0,0
"8792",8792,"SLV","Ques_8",0,2011,2006,0,26,2,0.0769230769230769,"PI",13,0,0
"8793",8793,"SLV","Ques_8",0,2011,2007,0,26,2,0.0769230769230769,"PI",13,0,0
"8794",8794,"SLV","Ques_8",0,2011,2008,0,26,2,0.0769230769230769,"PI",13,0,0
"8795",8795,"SLV","Ques_8",0,2011,2009,0,26,4,0.153846153846154,"PI",13,0,0
"8796",8796,"SLV","Ques_8",0,2011,2010,0,26,4,0.153846153846154,"PI",13,0,0
"8797",8797,"SLV","Ques_8",0,2011,2011,0,26,4,0.153846153846154,"PI",13,0,0
"8798",8798,"SLV","Ques_8",0,2011,2014,0,26,4,0.153846153846154,"PI",13,0,0
"8799",8799,"SLV","Ques_8",0,2011,2015,0,26,4,0.153846153846154,"PI",13,0,0
"8800",8800,"SLV","Ques_8",0,2011,2016,0,26,4,0.153846153846154,"PI",13,0,0
"8801",8801,"URY","Ques_1",1,2009,1925,0,29,1,0.0344827586206897,"PI",15,0,0
"8802",8802,"URY","Ques_1",1,2009,1965,0,29,1,0.0344827586206897,"PI",15,0,0
"8803",8803,"URY","Ques_1",1,2009,1983,0,29,1,0.0344827586206897,"PI",15,0,0
"8804",8804,"URY","Ques_1",1,2009,1986,0,29,1,0.0344827586206897,"PI",15,0,0
"8805",8805,"URY","Ques_1",1,2009,1991,0,29,1,0.0344827586206897,"PI",15,0,0
"8806",8806,"URY","Ques_1",1,2009,1992,0,29,1,0.0344827586206897,"PI",15,0,0
"8807",8807,"URY","Ques_1",1,2009,1996,0,29,1,0.0344827586206897,"PI",15,0,0
"8808",8808,"URY","Ques_1",1,2009,1998,0,29,2,0.0689655172413793,"PI",15,0,0
"8809",8809,"URY","Ques_1",1,2009,2000,0,29,2,0.0689655172413793,"PI",15,0,0
"8810",8810,"URY","Ques_1",1,2009,2002,0,29,2,0.0689655172413793,"PI",15,0,0
"8811",8811,"URY","Ques_1",1,2009,2003,0,29,2,0.0689655172413793,"PI",15,0,0
"8812",8812,"URY","Ques_1",1,2009,2004,0,29,3,0.103448275862069,"PI",15,0,0
"8813",8813,"URY","Ques_1",1,2009,2005,0,29,3,0.103448275862069,"PI",15,0,0
"8814",8814,"URY","Ques_1",1,2009,2006,0,29,3,0.103448275862069,"PI",15,0,0
"8815",8815,"URY","Ques_1",1,2009,2007,0,29,3,0.103448275862069,"PI",15,0,0
"8816",8816,"URY","Ques_1",1,2009,2008,0,29,3,0.103448275862069,"PI",15,0,0
"8817",8817,"URY","Ques_1",1,2009,2009,1,29,14,0.482758620689655,"PI",15,3,0.2
"8818",8818,"URY","Ques_1",1,2009,2010,1,29,14,0.482758620689655,"PI",15,3,0.2
"8819",8819,"URY","Ques_1",1,2009,2011,1,29,17,0.586206896551724,"PI",15,4,0.266666666666667
"8820",8820,"URY","Ques_1",1,2009,2014,1,29,17,0.586206896551724,"PI",15,4,0.266666666666667
"8821",8821,"URY","Ques_1",1,2009,2015,1,29,17,0.586206896551724,"PI",15,4,0.266666666666667
"8822",8822,"URY","Ques_1",1,2009,2016,1,29,17,0.586206896551724,"PI",15,4,0.266666666666667
"8823",8823,"URY","Ques_10",0,2009,1925,0,29,1,0.0344827586206897,"PI",15,0,0
"8824",8824,"URY","Ques_10",0,2009,1965,0,29,1,0.0344827586206897,"PI",15,0,0
"8825",8825,"URY","Ques_10",0,2009,1983,0,29,1,0.0344827586206897,"PI",15,0,0
"8826",8826,"URY","Ques_10",0,2009,1986,0,29,1,0.0344827586206897,"PI",15,0,0
"8827",8827,"URY","Ques_10",0,2009,1991,0,29,1,0.0344827586206897,"PI",15,0,0
"8828",8828,"URY","Ques_10",0,2009,1992,0,29,1,0.0344827586206897,"PI",15,0,0
"8829",8829,"URY","Ques_10",0,2009,1996,0,29,1,0.0344827586206897,"PI",15,0,0
"8830",8830,"URY","Ques_10",0,2009,1998,0,29,2,0.0689655172413793,"PI",15,0,0
"8831",8831,"URY","Ques_10",0,2009,2000,0,29,2,0.0689655172413793,"PI",15,0,0
"8832",8832,"URY","Ques_10",0,2009,2002,0,29,2,0.0689655172413793,"PI",15,0,0
"8833",8833,"URY","Ques_10",0,2009,2003,0,29,2,0.0689655172413793,"PI",15,0,0
"8834",8834,"URY","Ques_10",0,2009,2004,0,29,3,0.103448275862069,"PI",15,0,0
"8835",8835,"URY","Ques_10",0,2009,2005,0,29,3,0.103448275862069,"PI",15,0,0
"8836",8836,"URY","Ques_10",0,2009,2006,0,29,3,0.103448275862069,"PI",15,0,0
"8837",8837,"URY","Ques_10",0,2009,2007,0,29,3,0.103448275862069,"PI",15,0,0
"8838",8838,"URY","Ques_10",0,2009,2008,0,29,3,0.103448275862069,"PI",15,0,0
"8839",8839,"URY","Ques_10",0,2009,2009,0,29,14,0.482758620689655,"PI",15,3,0.2
"8840",8840,"URY","Ques_10",0,2009,2010,0,29,14,0.482758620689655,"PI",15,3,0.2
"8841",8841,"URY","Ques_10",0,2009,2011,0,29,17,0.586206896551724,"PI",15,4,0.266666666666667
"8842",8842,"URY","Ques_10",0,2009,2014,0,29,17,0.586206896551724,"PI",15,4,0.266666666666667
